Date,Day,Site,Year,SiteYear,Sample,Larvae,Pupae,Beetle,Adultcumulative
10-Jun-17,10-Jun-17,Vulgaris,2017,Vulgaris2017,4,0,0,0,
10-Jun-17,10-Jun-17,Vulgaris,2017,Vulgaris2017,5,0,0,0,
10-Jun-17,10-Jun-17,Vulgaris,2017,Vulgaris2017,6,0,0,0,
10-Jun-17,10-Jun-17,Vulgaris,2017,Vulgaris2017,7,0,0,0,
10-Jun-17,10-Jun-17,Vulgaris,2017,Vulgaris2017,8,0,0,0,
10-Jun-17,10-Jun-17,Vulgaris,2017,Vulgaris2017,9,0,0,0,
10-Jun-17,10-Jun-17,Vulgaris,2017,Vulgaris2017,10,0,0,0,
10-Jun-17,10-Jun-17,Vulgaris,2017,Vulgaris2017,11,0,0,0,
10-Jun-17,10-Jun-17,Vulgaris,2017,Vulgaris2017,12,0,0,0,
10-Jun-17,10-Jun-17,Vulgaris,2017,Vulgaris2017,13,0,0,0,
10-Jun-17,10-Jun-17,Vulgaris,2017,Vulgaris2017,14,0,0,0,
10-Jun-17,10-Jun-17,Vulgaris,2017,Vulgaris2017,15,0,0,0,
20-May-17,20-May-17,Vulgaris road,2017,Vulgaris road2017,1,39,0,0,0
20-May-17,20-May-17,Vulgaris road,2017,Vulgaris road2017,2,36,0,0,
20-May-17,20-May-17,Vulgaris road,2017,Vulgaris road2017,3,5,0,0,
20-May-17,20-May-17,Vulgaris road,2017,Vulgaris road2017,4,21,0,0,
20-May-17,20-May-17,Vulgaris road,2017,Vulgaris road2017,5,27,0,0,
20-May-17,20-May-17,Vulgaris road,2017,Vulgaris road2017,6,19,0,0,
20-May-17,20-May-17,Vulgaris road,2017,Vulgaris road2017,7,41,0,0,
20-May-17,20-May-17,Vulgaris road,2017,Vulgaris road2017,8,13,0,0,
20-May-17,20-May-17,Vulgaris road,2017,Vulgaris road2017,9,38,0,0,
20-May-17,20-May-17,Vulgaris road,2017,Vulgaris road2017,10,5,0,0,
20-May-17,20-May-17,Vulgaris road,2017,Vulgaris road2017,11,32,0,0,
20-May-17,20-May-17,Vulgaris road,2017,Vulgaris road2017,12,11,0,1,
20-May-17,20-May-17,Vulgaris road,2017,Vulgaris road2017,13,11,0,0,
20-May-17,20-May-17,Vulgaris road,2017,Vulgaris road2017,14,9,0,0,
20-May-17,20-May-17,Vulgaris road,2017,Vulgaris road2017,15,10,0,0,
23-May-17,23-May-17,Vulgaris road,2017,Vulgaris road2017,1,23,0,0,0
23-May-17,23-May-17,Vulgaris road,2017,Vulgaris road2017,2,57,0,0,
23-May-17,23-May-17,Vulgaris road,2017,Vulgaris road2017,3,26,0,0,
23-May-17,23-May-17,Vulgaris road,2017,Vulgaris road2017,4,8,0,0,
23-May-17,23-May-17,Vulgaris road,2017,Vulgaris road2017,5,29,0,0,
23-May-17,23-May-17,Vulgaris road,2017,Vulgaris road2017,6,21,0,0,
23-May-17,23-May-17,Vulgaris road,2017,Vulgaris road2017,7,53,0,0,
23-May-17,23-May-17,Vulgaris road,2017,Vulgaris road2017,8,81,0,0,
23-May-17,23-May-17,Vulgaris road,2017,Vulgaris road2017,9,28,0,0,
23-May-17,23-May-17,Vulgaris road,2017,Vulgaris road2017,10,83,0,0,
23-May-17,23-May-17,Vulgaris road,2017,Vulgaris road2017,11,41,0,1,
23-May-17,23-May-17,Vulgaris road,2017,Vulgaris road2017,12,19,0,0,
23-May-17,23-May-17,Vulgaris road,2017,Vulgaris road2017,13,60,0,0,
23-May-17,23-May-17,Vulgaris road,2017,Vulgaris road2017,14,42,0,0,
23-May-17,23-May-17,Vulgaris road,2017,Vulgaris road2017,15,37,0,0,
26-May-17,26-May-17,Vulgaris road,2017,Vulgaris road2017,1,29,0,2,0
26-May-17,26-May-17,Vulgaris road,2017,Vulgaris road2017,2,26,0,3,
26-May-17,26-May-17,Vulgaris road,2017,Vulgaris road2017,3,19,0,4,
26-May-17,26-May-17,Vulgaris road,2017,Vulgaris road2017,4,24,0,2,
26-May-17,26-May-17,Vulgaris road,2017,Vulgaris road2017,5,30,0,1,
26-May-17,26-May-17,Vulgaris road,2017,Vulgaris road2017,6,10,0,0,
26-May-17,26-May-17,Vulgaris road,2017,Vulgaris road2017,7,30,0,0,
26-May-17,26-May-17,Vulgaris road,2017,Vulgaris road2017,8,18,0,0,
26-May-17,26-May-17,Vulgaris road,2017,Vulgaris road2017,9,8,0,0,
26-May-17,26-May-17,Vulgaris road,2017,Vulgaris road2017,10,10,0,2,
26-May-17,26-May-17,Vulgaris road,2017,Vulgaris road2017,11,22,0,4,
26-May-17,26-May-17,Vulgaris road,2017,Vulgaris road2017,12,27,0,1,
26-May-17,26-May-17,Vulgaris road,2017,Vulgaris road2017,13,20,0,0,
26-May-17,26-May-17,Vulgaris road,2017,Vulgaris road2017,14,11,0,2,
26-May-17,26-May-17,Vulgaris road,2017,Vulgaris road2017,15,30,0,0,
29-May-17,29-May-17,Vulgaris road,2017,Vulgaris road2017,1,24,4,0,0
29-May-17,29-May-17,Vulgaris road,2017,Vulgaris road2017,2,19,3,4,
29-May-17,29-May-17,Vulgaris road,2017,Vulgaris road2017,3,20,5,2,
29-May-17,29-May-17,Vulgaris road,2017,Vulgaris road2017,4,14,3,5,
29-May-17,29-May-17,Vulgaris road,2017,Vulgaris road2017,5,16,14,2,
29-May-17,29-May-17,Vulgaris road,2017,Vulgaris road2017,6,15,7,1,
29-May-17,29-May-17,Vulgaris road,2017,Vulgaris road2017,7,7,5,2,
29-May-17,29-May-17,Vulgaris road,2017,Vulgaris road2017,8,13,8,2,
29-May-17,29-May-17,Vulgaris road,2017,Vulgaris road2017,9,13,3,2,
29-May-17,29-May-17,Vulgaris road,2017,Vulgaris road2017,10,15,4,0,
29-May-17,29-May-17,Vulgaris road,2017,Vulgaris road2017,11,8,2,2,
29-May-17,29-May-17,Vulgaris road,2017,Vulgaris road2017,12,9,1,3,
29-May-17,29-May-17,Vulgaris road,2017,Vulgaris road2017,13,15,1,0,
29-May-17,29-May-17,Vulgaris road,2017,Vulgaris road2017,14,21,4,0,
29-May-17,29-May-17,Vulgaris road,2017,Vulgaris road2017,15,5,2,0,
1-Jun-17,1-Jun-17,Vulgaris road,2017,Vulgaris road2017,1,4,13,2,0
1-Jun-17,1-Jun-17,Vulgaris road,2017,Vulgaris road2017,2,7,4,1,
1-Jun-17,1-Jun-17,Vulgaris road,2017,Vulgaris road2017,3,6,8,0,
1-Jun-17,1-Jun-17,Vulgaris road,2017,Vulgaris road2017,4,2,21,0,
1-Jun-17,1-Jun-17,Vulgaris road,2017,Vulgaris road2017,5,1,15,0,
1-Jun-17,1-Jun-17,Vulgaris road,2017,Vulgaris road2017,6,5,32,1,
1-Jun-17,1-Jun-17,Vulgaris road,2017,Vulgaris road2017,7,5,22,0,
1-Jun-17,1-Jun-17,Vulgaris road,2017,Vulgaris road2017,8,12,10,1,
1-Jun-17,1-Jun-17,Vulgaris road,2017,Vulgaris road2017,9,2,10,1,
1-Jun-17,1-Jun-17,Vulgaris road,2017,Vulgaris road2017,10,4,15,0,
1-Jun-17,1-Jun-17,Vulgaris road,2017,Vulgaris road2017,11,2,1,1,
1-Jun-17,1-Jun-17,Vulgaris road,2017,Vulgaris road2017,12,6,5,1,
1-Jun-17,1-Jun-17,Vulgaris road,2017,Vulgaris road2017,13,7,11,3,
1-Jun-17,1-Jun-17,Vulgaris road,2017,Vulgaris road2017,14,11,5,1,
1-Jun-17,1-Jun-17,Vulgaris road,2017,Vulgaris road2017,15,12,8,0,
4-Jun-17,4-Jun-17,Vulgaris road,2017,Vulgaris road2017,1,0,13,0,0.33
4-Jun-17,4-Jun-17,Vulgaris road,2017,Vulgaris road2017,2,0,32,0,
4-Jun-17,4-Jun-17,Vulgaris road,2017,Vulgaris road2017,3,0,17,1,
4-Jun-17,4-Jun-17,Vulgaris road,2017,Vulgaris road2017,4,0,13,0,
4-Jun-17,4-Jun-17,Vulgaris road,2017,Vulgaris road2017,5,0,7,0,
4-Jun-17,4-Jun-17,Vulgaris road,2017,Vulgaris road2017,6,1,15,0,
4-Jun-17,4-Jun-17,Vulgaris road,2017,Vulgaris road2017,7,0,27,0,
4-Jun-17,4-Jun-17,Vulgaris road,2017,Vulgaris road2017,8,0,22,0,
4-Jun-17,4-Jun-17,Vulgaris road,2017,Vulgaris road2017,9,1,59,0,
4-Jun-17,4-Jun-17,Vulgaris road,2017,Vulgaris road2017,10,0,14,0,
4-Jun-17,4-Jun-17,Vulgaris road,2017,Vulgaris road2017,11,0,25,0,
4-Jun-17,4-Jun-17,Vulgaris road,2017,Vulgaris road2017,12,1,22,0,
4-Jun-17,4-Jun-17,Vulgaris road,2017,Vulgaris road2017,13,0,24,0,
4-Jun-17,4-Jun-17,Vulgaris road,2017,Vulgaris road2017,14,0,13,1,
4-Jun-17,4-Jun-17,Vulgaris road,2017,Vulgaris road2017,15,0,8,0,
7-Jun-17,7-Jun-17,Vulgaris road,2017,Vulgaris road2017,1,0,4,0,14.667
7-Jun-17,7-Jun-17,Vulgaris road,2017,Vulgaris road2017,2,0,0,0,
7-Jun-17,7-Jun-17,Vulgaris road,2017,Vulgaris road2017,3,0,0,0,
7-Jun-17,7-Jun-17,Vulgaris road,2017,Vulgaris road2017,4,0,0,0,
7-Jun-17,7-Jun-17,Vulgaris road,2017,Vulgaris road2017,5,0,1,0,
7-Jun-17,7-Jun-17,Vulgaris road,2017,Vulgaris road2017,6,0,4,1,
7-Jun-17,7-Jun-17,Vulgaris road,2017,Vulgaris road2017,7,0,1,0,
7-Jun-17,7-Jun-17,Vulgaris road,2017,Vulgaris road2017,8,0,3,0,
7-Jun-17,7-Jun-17,Vulgaris road,2017,Vulgaris road2017,9,0,19,0,
7-Jun-17,7-Jun-17,Vulgaris road,2017,Vulgaris road2017,10,0,13,3,
7-Jun-17,7-Jun-17,Vulgaris road,2017,Vulgaris road2017,11,0,0,0,
7-Jun-17,7-Jun-17,Vulgaris road,2017,Vulgaris road2017,12,0,5,0,
7-Jun-17,7-Jun-17,Vulgaris road,2017,Vulgaris road2017,13,0,2,0,
7-Jun-17,7-Jun-17,Vulgaris road,2017,Vulgaris road2017,14,0,2,1,
7-Jun-17,7-Jun-17,Vulgaris road,2017,Vulgaris road2017,15,0,0,0,
10-Jun-17,10-Jun-17,Vulgaris road,2017,Vulgaris road2017,1,0,0,0,23.667
10-Jun-17,10-Jun-17,Vulgaris road,2017,Vulgaris road2017,2,0,0,0,
10-Jun-17,10-Jun-17,Vulgaris road,2017,Vulgaris road2017,3,0,0,0,
10-Jun-17,10-Jun-17,Vulgaris road,2017,Vulgaris road2017,4,0,0,0,
10-Jun-17,10-Jun-17,Vulgaris road,2017,Vulgaris road2017,5,0,0,1,
10-Jun-17,10-Jun-17,Vulgaris road,2017,Vulgaris road2017,6,0,0,0,
10-Jun-17,10-Jun-17,Vulgaris road,2017,Vulgaris road2017,7,0,0,0,
10-Jun-17,10-Jun-17,Vulgaris road,2017,Vulgaris road2017,8,0,0,0,
10-Jun-17,10-Jun-17,Vulgaris road,2017,Vulgaris road2017,9,0,0,0,
10-Jun-17,10-Jun-17,Vulgaris road,2017,Vulgaris road2017,10,0,0,0,
10-Jun-17,10-Jun-17,Vulgaris road,2017,Vulgaris road2017,11,0,0,0,
10-Jun-17,10-Jun-17,Vulgaris road,2017,Vulgaris road2017,12,0,0,0,
10-Jun-17,10-Jun-17,Vulgaris road,2017,Vulgaris road2017,13,0,0,0,
10-Jun-17,10-Jun-17,Vulgaris road,2017,Vulgaris road2017,14,0,0,0,
10-Jun-17,10-Jun-17,Vulgaris road,2017,Vulgaris road2017,15,0,0,0,
12-Jun-17,12-Jun-17,Vulgaris road,2017,Vulgaris road2017,1,,,,24
20-May-17,20-May-17,Vulgaris small,2017,Vulgaris small2017,1,9,0,0,0
20-May-17,20-May-17,Vulgaris small,2017,Vulgaris small2017,2,89,0,0,
20-May-17,20-May-17,Vulgaris small,2017,Vulgaris small2017,3,74,0,0,
20-May-17,20-May-17,Vulgaris small,2017,Vulgaris small2017,4,42,0,0,
20-May-17,20-May-17,Vulgaris small,2017,Vulgaris small2017,5,77,0,0,
20-May-17,20-May-17,Vulgaris small,2017,Vulgaris small2017,6,13,0,0,
20-May-17,20-May-17,Vulgaris small,2017,Vulgaris small2017,7,4,0,0,
20-May-17,20-May-17,Vulgaris small,2017,Vulgaris small2017,8,2,0,0,
20-May-17,20-May-17,Vulgaris small,2017,Vulgaris small2017,9,0,0,0,
20-May-17,20-May-17,Vulgaris small,2017,Vulgaris small2017,10,2,0,0,
20-May-17,20-May-17,Vulgaris small,2017,Vulgaris small2017,11,6,0,0,
20-May-17,20-May-17,Vulgaris small,2017,Vulgaris small2017,12,3,0,0,
20-May-17,20-May-17,Vulgaris small,2017,Vulgaris small2017,13,0,0,0,
20-May-17,20-May-17,Vulgaris small,2017,Vulgaris small2017,14,3,0,0,
20-May-17,20-May-17,Vulgaris small,2017,Vulgaris small2017,15,0,0,0,
23-May-17,23-May-17,Vulgaris small,2017,Vulgaris small2017,1,6,0,0,0
23-May-17,23-May-17,Vulgaris small,2017,Vulgaris small2017,2,3,0,0,
23-May-17,23-May-17,Vulgaris small,2017,Vulgaris small2017,3,0,0,0,
23-May-17,23-May-17,Vulgaris small,2017,Vulgaris small2017,4,12,0,0,
23-May-17,23-May-17,Vulgaris small,2017,Vulgaris small2017,5,7,0,0,
23-May-17,23-May-17,Vulgaris small,2017,Vulgaris small2017,6,2,0,0,
23-May-17,23-May-17,Vulgaris small,2017,Vulgaris small2017,7,121,0,0,
23-May-17,23-May-17,Vulgaris small,2017,Vulgaris small2017,8,407,0,0,
23-May-17,23-May-17,Vulgaris small,2017,Vulgaris small2017,9,71,0,0,
23-May-17,23-May-17,Vulgaris small,2017,Vulgaris small2017,10,77,0,0,
23-May-17,23-May-17,Vulgaris small,2017,Vulgaris small2017,11,27,0,0,
23-May-17,23-May-17,Vulgaris small,2017,Vulgaris small2017,12,0,0,0,
23-May-17,23-May-17,Vulgaris small,2017,Vulgaris small2017,13,0,0,0,
23-May-17,23-May-17,Vulgaris small,2017,Vulgaris small2017,14,0,0,0,
23-May-17,23-May-17,Vulgaris small,2017,Vulgaris small2017,15,57,0,0,
26-May-17,26-May-17,Vulgaris small,2017,Vulgaris small2017,1,11,0,0,0
26-May-17,26-May-17,Vulgaris small,2017,Vulgaris small2017,2,44,0,0,
26-May-17,26-May-17,Vulgaris small,2017,Vulgaris small2017,3,13,0,0,
26-May-17,26-May-17,Vulgaris small,2017,Vulgaris small2017,4,0,0,0,
26-May-17,26-May-17,Vulgaris small,2017,Vulgaris small2017,5,1,0,0,
26-May-17,26-May-17,Vulgaris small,2017,Vulgaris small2017,6,1,0,0,
26-May-17,26-May-17,Vulgaris small,2017,Vulgaris small2017,7,5,0,0,
26-May-17,26-May-17,Vulgaris small,2017,Vulgaris small2017,8,24,0,0,
26-May-17,26-May-17,Vulgaris small,2017,Vulgaris small2017,9,23,0,0,
26-May-17,26-May-17,Vulgaris small,2017,Vulgaris small2017,10,0,0,0,
26-May-17,26-May-17,Vulgaris small,2017,Vulgaris small2017,11,0,0,0,
26-May-17,26-May-17,Vulgaris small,2017,Vulgaris small2017,12,4,0,0,
26-May-17,26-May-17,Vulgaris small,2017,Vulgaris small2017,13,3,0,0,
26-May-17,26-May-17,Vulgaris small,2017,Vulgaris small2017,14,1,0,0,
26-May-17,26-May-17,Vulgaris small,2017,Vulgaris small2017,15,44,0,0,
29-May-17,29-May-17,Vulgaris small,2017,Vulgaris small2017,1,15,0,3,0
29-May-17,29-May-17,Vulgaris small,2017,Vulgaris small2017,2,13,0,3,
29-May-17,29-May-17,Vulgaris small,2017,Vulgaris small2017,3,0,0,0,
29-May-17,29-May-17,Vulgaris small,2017,Vulgaris small2017,4,1,0,0,
29-May-17,29-May-17,Vulgaris small,2017,Vulgaris small2017,5,0,0,0,
29-May-17,29-May-17,Vulgaris small,2017,Vulgaris small2017,6,3,0,0,
29-May-17,29-May-17,Vulgaris small,2017,Vulgaris small2017,7,7,0,0,
29-May-17,29-May-17,Vulgaris small,2017,Vulgaris small2017,8,7,0,0,
29-May-17,29-May-17,Vulgaris small,2017,Vulgaris small2017,9,26,0,0,
29-May-17,29-May-17,Vulgaris small,2017,Vulgaris small2017,10,9,0,0,
29-May-17,29-May-17,Vulgaris small,2017,Vulgaris small2017,11,0,0,0,
29-May-17,29-May-17,Vulgaris small,2017,Vulgaris small2017,12,11,0,0,
29-May-17,29-May-17,Vulgaris small,2017,Vulgaris small2017,13,5,0,0,
29-May-17,29-May-17,Vulgaris small,2017,Vulgaris small2017,14,2,0,0,
29-May-17,29-May-17,Vulgaris small,2017,Vulgaris small2017,15,0,0,0,
1-Jun-17,1-Jun-17,Vulgaris small,2017,Vulgaris small2017,1,35,3,1,0
1-Jun-17,1-Jun-17,Vulgaris small,2017,Vulgaris small2017,2,19,0,0,
1-Jun-17,1-Jun-17,Vulgaris small,2017,Vulgaris small2017,3,16,1,2,
1-Jun-17,1-Jun-17,Vulgaris small,2017,Vulgaris small2017,4,4,1,3,
1-Jun-17,1-Jun-17,Vulgaris small,2017,Vulgaris small2017,5,3,0,1,
1-Jun-17,1-Jun-17,Vulgaris small,2017,Vulgaris small2017,6,6,0,1,
1-Jun-17,1-Jun-17,Vulgaris small,2017,Vulgaris small2017,7,8,0,0,
1-Jun-17,1-Jun-17,Vulgaris small,2017,Vulgaris small2017,8,10,0,4,
1-Jun-17,1-Jun-17,Vulgaris small,2017,Vulgaris small2017,9,1,0,0,
1-Jun-17,1-Jun-17,Vulgaris small,2017,Vulgaris small2017,10,0,0,2,
1-Jun-17,1-Jun-17,Vulgaris small,2017,Vulgaris small2017,11,0,0,0,
1-Jun-17,1-Jun-17,Vulgaris small,2017,Vulgaris small2017,12,0,0,4,
1-Jun-17,1-Jun-17,Vulgaris small,2017,Vulgaris small2017,13,1,0,3,
1-Jun-17,1-Jun-17,Vulgaris small,2017,Vulgaris small2017,14,3,0,2,
1-Jun-17,1-Jun-17,Vulgaris small,2017,Vulgaris small2017,15,3,0,2,
4-Jun-17,4-Jun-17,Vulgaris small,2017,Vulgaris small2017,1,3,4,0,0
4-Jun-17,4-Jun-17,Vulgaris small,2017,Vulgaris small2017,2,4,9,1,
4-Jun-17,4-Jun-17,Vulgaris small,2017,Vulgaris small2017,3,1,1,0,
4-Jun-17,4-Jun-17,Vulgaris small,2017,Vulgaris small2017,4,5,0,0,
4-Jun-17,4-Jun-17,Vulgaris small,2017,Vulgaris small2017,5,3,0,1,
4-Jun-17,4-Jun-17,Vulgaris small,2017,Vulgaris small2017,6,4,0,0,
4-Jun-17,4-Jun-17,Vulgaris small,2017,Vulgaris small2017,7,0,0,1,
4-Jun-17,4-Jun-17,Vulgaris small,2017,Vulgaris small2017,8,0,0,1,
4-Jun-17,4-Jun-17,Vulgaris small,2017,Vulgaris small2017,9,1,0,0,
4-Jun-17,4-Jun-17,Vulgaris small,2017,Vulgaris small2017,10,2,0,0,
4-Jun-17,4-Jun-17,Vulgaris small,2017,Vulgaris small2017,11,2,3,1,
4-Jun-17,4-Jun-17,Vulgaris small,2017,Vulgaris small2017,12,2,4,0,
4-Jun-17,4-Jun-17,Vulgaris small,2017,Vulgaris small2017,13,1,2,0,
4-Jun-17,4-Jun-17,Vulgaris small,2017,Vulgaris small2017,14,2,1,3,
4-Jun-17,4-Jun-17,Vulgaris small,2017,Vulgaris small2017,15,0,0,0,
7-Jun-17,7-Jun-17,Vulgaris small,2017,Vulgaris small2017,1,0,9,3,0
7-Jun-17,7-Jun-17,Vulgaris small,2017,Vulgaris small2017,2,0,1,0,
7-Jun-17,7-Jun-17,Vulgaris small,2017,Vulgaris small2017,3,0,2,1,
7-Jun-17,7-Jun-17,Vulgaris small,2017,Vulgaris small2017,4,1,5,1,
7-Jun-17,7-Jun-17,Vulgaris small,2017,Vulgaris small2017,5,0,0,0,
7-Jun-17,7-Jun-17,Vulgaris small,2017,Vulgaris small2017,6,0,0,0,
7-Jun-17,7-Jun-17,Vulgaris small,2017,Vulgaris small2017,7,0,3,0,
7-Jun-17,7-Jun-17,Vulgaris small,2017,Vulgaris small2017,8,0,1,0,
7-Jun-17,7-Jun-17,Vulgaris small,2017,Vulgaris small2017,9,0,1,0,
7-Jun-17,7-Jun-17,Vulgaris small,2017,Vulgaris small2017,10,0,9,1,
7-Jun-17,7-Jun-17,Vulgaris small,2017,Vulgaris small2017,11,0,3,0,
7-Jun-17,7-Jun-17,Vulgaris small,2017,Vulgaris small2017,12,0,3,0,
7-Jun-17,7-Jun-17,Vulgaris small,2017,Vulgaris small2017,13,0,1,0,
7-Jun-17,7-Jun-17,Vulgaris small,2017,Vulgaris small2017,14,0,0,1,
7-Jun-17,7-Jun-17,Vulgaris small,2017,Vulgaris small2017,15,0,23,2,
9-Jun-17,9-Jun-17,Vulgaris small,2017,Vulgaris small2017,1,,,,0.33
10-Jun-17,10-Jun-17,Vulgaris small,2017,Vulgaris small2017,1,0,2,3,5.33
10-Jun-17,10-Jun-17,Vulgaris small,2017,Vulgaris small2017,2,0,0,0,
10-Jun-17,10-Jun-17,Vulgaris small,2017,Vulgaris small2017,3,0,0,0,
10-Jun-17,10-Jun-17,Vulgaris small,2017,Vulgaris small2017,4,0,0,0,
10-Jun-17,10-Jun-17,Vulgaris small,2017,Vulgaris small2017,5,0,0,0,
10-Jun-17,10-Jun-17,Vulgaris small,2017,Vulgaris small2017,6,0,1,0,
10-Jun-17,10-Jun-17,Vulgaris small,2017,Vulgaris small2017,7,0,0,0,
10-Jun-17,10-Jun-17,Vulgaris small,2017,Vulgaris small2017,8,0,4,0,
10-Jun-17,10-Jun-17,Vulgaris small,2017,Vulgaris small2017,9,0,2,0,
10-Jun-17,10-Jun-17,Vulgaris small,2017,Vulgaris small2017,10,0,1,0,
10-Jun-17,10-Jun-17,Vulgaris small,2017,Vulgaris small2017,11,0,0,0,
10-Jun-17,10-Jun-17,Vulgaris small,2017,Vulgaris small2017,12,0,0,0,
10-Jun-17,10-Jun-17,Vulgaris small,2017,Vulgaris small2017,13,0,1,0,
10-Jun-17,10-Jun-17,Vulgaris small,2017,Vulgaris small2017,14,0,0,1,
10-Jun-17,10-Jun-17,Vulgaris small,2017,Vulgaris small2017,15,0,6,4,
13-Jun-17,13-Jun-17,Vulgaris small,2017,Vulgaris small2017,1,0,0,0,6.33
13-Jun-17,13-Jun-17,Vulgaris small,2017,Vulgaris small2017,2,0,0,1,
13-Jun-17,13-Jun-17,Vulgaris small,2017,Vulgaris small2017,3,0,0,0,
13-Jun-17,13-Jun-17,Vulgaris small,2017,Vulgaris small2017,4,0,0,1,
13-Jun-17,13-Jun-17,Vulgaris small,2017,Vulgaris small2017,5,0,0,1,
13-Jun-17,13-Jun-17,Vulgaris small,2017,Vulgaris small2017,6,0,0,0,
13-Jun-17,13-Jun-17,Vulgaris small,2017,Vulgaris small2017,7,0,0,0,
13-Jun-17,13-Jun-17,Vulgaris small,2017,Vulgaris small2017,8,0,0,0,
13-Jun-17,13-Jun-17,Vulgaris small,2017,Vulgaris small2017,9,0,0,1,
13-Jun-17,13-Jun-17,Vulgaris small,2017,Vulgaris small2017,10,0,0,2,
13-Jun-17,13-Jun-17,Vulgaris small,2017,Vulgaris small2017,11,0,0,1,
13-Jun-17,13-Jun-17,Vulgaris small,2017,Vulgaris small2017,12,0,0,0,
13-Jun-17,13-Jun-17,Vulgaris small,2017,Vulgaris small2017,13,0,0,0,
13-Jun-17,13-Jun-17,Vulgaris small,2017,Vulgaris small2017,14,0,0,0,
13-Jun-17,13-Jun-17,Vulgaris small,2017,Vulgaris small2017,15,0,0,0,
4-Jun-17,4-Jun-17,Waterfall,2017,Waterfall2017,1,0,18,0,
4-Jun-17,4-Jun-17,Waterfall,2017,Waterfall2017,2,3,12,1,
4-Jun-17,4-Jun-17,Waterfall,2017,Waterfall2017,3,2,27,0,
4-Jun-17,4-Jun-17,Waterfall,2017,Waterfall2017,4,0,2,0,
4-Jun-17,4-Jun-17,Waterfall,2017,Waterfall2017,5,1,18,1,
4-Jun-17,4-Jun-17,Waterfall,2017,Waterfall2017,6,5,12,1,
4-Jun-17,4-Jun-17,Waterfall,2017,Waterfall2017,7,3,9,0,
4-Jun-17,4-Jun-17,Waterfall,2017,Waterfall2017,8,2,12,2,
4-Jun-17,4-Jun-17,Waterfall,2017,Waterfall2017,9,0,16,1,
4-Jun-17,4-Jun-17,Waterfall,2017,Waterfall2017,10,1,12,1,
