,Site,Year,SiteYear,Date,Time,DateTime,Temp,Type,FirstEmergence,PeakEmergence
12020,Vulgaris,2017,Vulgaris2017,6/5/2017,3:00,6/5/2017 3:00,6.573,Water,After,After
12021,Vulgaris,2017,Vulgaris2017,6/5/2017,4:00,6/5/2017 4:00,6.064,Water,After,After
12022,Vulgaris,2017,Vulgaris2017,6/5/2017,5:00,6/5/2017 5:00,5.655,Water,After,After
12023,Vulgaris,2017,Vulgaris2017,6/5/2017,6:00,6/5/2017 6:00,5.655,Water,After,After
12024,Vulgaris,2017,Vulgaris2017,6/5/2017,7:00,6/5/2017 7:00,5.86,Water,After,After
12025,Vulgaris,2017,Vulgaris2017,6/5/2017,8:00,6/5/2017 8:00,6.166,Water,After,After
12026,Vulgaris,2017,Vulgaris2017,6/5/2017,9:00,6/5/2017 9:00,6.674,Water,After,After
12027,Vulgaris,2017,Vulgaris2017,6/5/2017,10:00,6/5/2017 10:00,7.28,Water,After,After
12028,Vulgaris,2017,Vulgaris2017,6/5/2017,11:00,6/5/2017 11:00,8.282,Water,After,After
12029,Vulgaris,2017,Vulgaris2017,6/5/2017,12:00,6/5/2017 12:00,9.571,Water,After,After
12030,Vulgaris,2017,Vulgaris2017,6/5/2017,13:00,6/5/2017 13:00,11.139,Water,After,After
12031,Vulgaris,2017,Vulgaris2017,6/5/2017,14:00,6/5/2017 14:00,12.883,Water,After,After
12032,Vulgaris,2017,Vulgaris2017,6/5/2017,15:00,6/5/2017 15:00,14.517,Water,After,After
12033,Vulgaris,2017,Vulgaris2017,6/5/2017,16:00,6/5/2017 16:00,16.046,Water,After,After
12034,Vulgaris,2017,Vulgaris2017,6/5/2017,17:00,6/5/2017 17:00,16.713,Water,After,After
12035,Vulgaris,2017,Vulgaris2017,6/5/2017,18:00,6/5/2017 18:00,16.523,Water,After,After
12036,Vulgaris,2017,Vulgaris2017,6/5/2017,19:00,6/5/2017 19:00,16.046,Water,After,After
12037,Vulgaris,2017,Vulgaris2017,6/5/2017,20:00,6/5/2017 20:00,15.091,Water,After,After
12038,Vulgaris,2017,Vulgaris2017,6/5/2017,21:00,6/5/2017 21:00,13.654,Water,After,After
12039,Vulgaris,2017,Vulgaris2017,6/5/2017,22:00,6/5/2017 22:00,12.207,Water,After,After
12040,Vulgaris,2017,Vulgaris2017,6/5/2017,23:00,6/5/2017 23:00,10.846,Water,After,After
12041,Vulgaris,2017,Vulgaris2017,6/6/2017,0:00,6/6/2017 0:00,9.768,Water,After,After
12042,Vulgaris,2017,Vulgaris2017,6/6/2017,1:00,6/6/2017 1:00,8.879,Water,After,After
12043,Vulgaris,2017,Vulgaris2017,6/6/2017,2:00,6/6/2017 2:00,8.382,Water,After,After
12044,Vulgaris,2017,Vulgaris2017,6/6/2017,3:00,6/6/2017 3:00,7.682,Water,After,After
12045,Vulgaris,2017,Vulgaris2017,6/6/2017,4:00,6/6/2017 4:00,7.079,Water,After,After
12046,Vulgaris,2017,Vulgaris2017,6/6/2017,5:00,6/6/2017 5:00,6.775,Water,After,After
12047,Vulgaris,2017,Vulgaris2017,6/6/2017,6:00,6/6/2017 6:00,6.471,Water,After,After
12048,Vulgaris,2017,Vulgaris2017,6/6/2017,7:00,6/6/2017 7:00,6.471,Water,After,After
12049,Vulgaris,2017,Vulgaris2017,6/6/2017,8:00,6/6/2017 8:00,6.471,Water,After,After
12050,Vulgaris,2017,Vulgaris2017,6/6/2017,9:00,6/6/2017 9:00,6.573,Water,After,After
12051,Vulgaris,2017,Vulgaris2017,6/6/2017,10:00,6/6/2017 10:00,6.877,Water,After,After
12052,Vulgaris,2017,Vulgaris2017,6/6/2017,11:00,6/6/2017 11:00,7.481,Water,After,After
12053,Vulgaris,2017,Vulgaris2017,6/6/2017,12:00,6/6/2017 12:00,8.382,Water,After,After
12054,Vulgaris,2017,Vulgaris2017,6/6/2017,13:00,6/6/2017 13:00,9.571,Water,After,After
12055,Vulgaris,2017,Vulgaris2017,6/6/2017,14:00,6/6/2017 14:00,11.139,Water,After,After
12056,Vulgaris,2017,Vulgaris2017,6/6/2017,15:00,6/6/2017 15:00,12.594,Water,After,After
12057,Vulgaris,2017,Vulgaris2017,6/6/2017,16:00,6/6/2017 16:00,13.846,Water,After,After
12058,Vulgaris,2017,Vulgaris2017,6/6/2017,17:00,6/6/2017 17:00,14.421,Water,After,After
12059,Vulgaris,2017,Vulgaris2017,6/6/2017,18:00,6/6/2017 18:00,14.613,Water,After,After
12060,Vulgaris,2017,Vulgaris2017,6/6/2017,19:00,6/6/2017 19:00,14.421,Water,After,After
12061,Vulgaris,2017,Vulgaris2017,6/6/2017,20:00,6/6/2017 20:00,14.038,Water,After,After
12062,Vulgaris,2017,Vulgaris2017,6/6/2017,21:00,6/6/2017 21:00,13.365,Water,After,After
12063,Vulgaris,2017,Vulgaris2017,6/6/2017,22:00,6/6/2017 22:00,12.594,Water,After,After
12064,Vulgaris,2017,Vulgaris2017,6/6/2017,23:00,6/6/2017 23:00,11.528,Water,After,After
12065,Vulgaris,2017,Vulgaris2017,6/7/2017,0:00,6/7/2017 0:00,10.357,Water,After,After
12066,Vulgaris,2017,Vulgaris2017,6/7/2017,1:00,6/7/2017 1:00,9.373,Water,After,After
12067,Vulgaris,2017,Vulgaris2017,6/7/2017,2:00,6/7/2017 2:00,8.581,Water,After,After
12068,Vulgaris,2017,Vulgaris2017,6/7/2017,3:00,6/7/2017 3:00,7.983,Water,After,After
12069,Vulgaris,2017,Vulgaris2017,6/7/2017,4:00,6/7/2017 4:00,7.481,Water,After,After
12070,Vulgaris,2017,Vulgaris2017,6/7/2017,5:00,6/7/2017 5:00,7.079,Water,After,After
12071,Vulgaris,2017,Vulgaris2017,6/7/2017,6:00,6/7/2017 6:00,7.179,Water,After,After
12072,Vulgaris,2017,Vulgaris2017,6/7/2017,7:00,6/7/2017 7:00,7.28,Water,After,After
12073,Vulgaris,2017,Vulgaris2017,6/7/2017,8:00,6/7/2017 8:00,7.582,Water,After,After
12074,Vulgaris,2017,Vulgaris2017,6/7/2017,9:00,6/7/2017 9:00,7.882,Water,After,After
12075,Vulgaris,2017,Vulgaris2017,6/7/2017,10:00,6/7/2017 10:00,8.581,Water,After,After
12076,Vulgaris,2017,Vulgaris2017,6/7/2017,11:00,6/7/2017 11:00,9.571,Water,After,After
12077,Vulgaris,2017,Vulgaris2017,6/7/2017,12:00,6/7/2017 12:00,10.846,Water,After,After
12078,Vulgaris,2017,Vulgaris2017,6/7/2017,13:00,6/7/2017 13:00,12.304,Water,After,After
12079,Vulgaris,2017,Vulgaris2017,6/7/2017,14:00,6/7/2017 14:00,14.038,Water,After,After
12080,Vulgaris,2017,Vulgaris2017,6/7/2017,15:00,6/7/2017 15:00,15.282,Water,After,After
12081,Vulgaris,2017,Vulgaris2017,6/7/2017,16:00,6/7/2017 16:00,16.046,Water,After,After
12082,Vulgaris,2017,Vulgaris2017,6/7/2017,17:00,6/7/2017 17:00,16.427,Water,After,After
12083,Vulgaris,2017,Vulgaris2017,6/7/2017,18:00,6/7/2017 18:00,16.427,Water,After,After
12084,Vulgaris,2017,Vulgaris2017,6/7/2017,19:00,6/7/2017 19:00,14.804,Water,After,After
12085,Vulgaris,2017,Vulgaris2017,6/7/2017,20:00,6/7/2017 20:00,14.325,Water,After,After
12086,Vulgaris,2017,Vulgaris2017,6/7/2017,21:00,6/7/2017 21:00,14.134,Water,After,After
12087,Vulgaris,2017,Vulgaris2017,6/7/2017,22:00,6/7/2017 22:00,13.558,Water,After,After
12088,Vulgaris,2017,Vulgaris2017,6/7/2017,23:00,6/7/2017 23:00,12.594,Water,After,After
12089,Vulgaris,2017,Vulgaris2017,6/8/2017,0:00,6/8/2017 0:00,11.722,Water,After,After
12090,Vulgaris,2017,Vulgaris2017,6/8/2017,1:00,6/8/2017 1:00,10.846,Water,After,After
12091,Vulgaris,2017,Vulgaris2017,6/8/2017,2:00,6/8/2017 2:00,9.965,Water,After,After
12092,Vulgaris,2017,Vulgaris2017,6/8/2017,3:00,6/8/2017 3:00,9.077,Water,After,After
12093,Vulgaris,2017,Vulgaris2017,6/8/2017,4:00,6/8/2017 4:00,8.382,Water,After,After
12094,Vulgaris,2017,Vulgaris2017,6/8/2017,5:00,6/8/2017 5:00,7.882,Water,After,After
12095,Vulgaris,2017,Vulgaris2017,6/8/2017,6:00,6/8/2017 6:00,7.582,Water,After,After
12096,Vulgaris,2017,Vulgaris2017,6/8/2017,7:00,6/8/2017 7:00,7.682,Water,After,After
12097,Vulgaris,2017,Vulgaris2017,6/8/2017,8:00,6/8/2017 8:00,7.983,Water,After,After
12098,Vulgaris,2017,Vulgaris2017,6/8/2017,9:00,6/8/2017 9:00,8.481,Water,After,After
12099,Vulgaris,2017,Vulgaris2017,6/8/2017,10:00,6/8/2017 10:00,9.275,Water,After,After
12100,Vulgaris,2017,Vulgaris2017,6/8/2017,11:00,6/8/2017 11:00,10.161,Water,After,After
12101,Vulgaris,2017,Vulgaris2017,6/8/2017,12:00,6/8/2017 12:00,11.139,Water,After,After
12102,Vulgaris,2017,Vulgaris2017,6/8/2017,13:00,6/8/2017 13:00,11.916,Water,After,After
12103,Vulgaris,2017,Vulgaris2017,6/8/2017,14:00,6/8/2017 14:00,12.787,Water,After,After
12104,Vulgaris,2017,Vulgaris2017,6/8/2017,15:00,6/8/2017 15:00,13.076,Water,After,After
12105,Vulgaris,2017,Vulgaris2017,6/8/2017,16:00,6/8/2017 16:00,13.558,Water,After,After
12106,Vulgaris,2017,Vulgaris2017,6/8/2017,17:00,6/8/2017 17:00,14.038,Water,After,After
12107,Vulgaris,2017,Vulgaris2017,6/8/2017,18:00,6/8/2017 18:00,14.325,Water,After,After
12108,Vulgaris,2017,Vulgaris2017,6/8/2017,19:00,6/8/2017 19:00,14.23,Water,After,After
12109,Vulgaris,2017,Vulgaris2017,6/8/2017,20:00,6/8/2017 20:00,14.038,Water,After,After
12110,Vulgaris,2017,Vulgaris2017,6/8/2017,21:00,6/8/2017 21:00,13.461,Water,After,After
12111,Vulgaris,2017,Vulgaris2017,6/8/2017,22:00,6/8/2017 22:00,12.69,Water,After,After
12112,Vulgaris,2017,Vulgaris2017,6/8/2017,23:00,6/8/2017 23:00,12.11,Water,After,After
12113,Vulgaris,2017,Vulgaris2017,6/9/2017,0:00,6/9/2017 0:00,11.431,Water,After,After
12114,Vulgaris,2017,Vulgaris2017,6/9/2017,1:00,6/9/2017 1:00,10.553,Water,After,After
12115,Vulgaris,2017,Vulgaris2017,6/9/2017,2:00,6/9/2017 2:00,9.669,Water,After,After
12116,Vulgaris,2017,Vulgaris2017,6/9/2017,3:00,6/9/2017 3:00,9.077,Water,After,After
12117,Vulgaris,2017,Vulgaris2017,6/9/2017,4:00,6/9/2017 4:00,8.481,Water,After,After
12118,Vulgaris,2017,Vulgaris2017,6/9/2017,5:00,6/9/2017 5:00,8.082,Water,After,After
12119,Vulgaris,2017,Vulgaris2017,6/9/2017,6:00,6/9/2017 6:00,7.983,Water,After,After
12120,Vulgaris,2017,Vulgaris2017,6/9/2017,7:00,6/9/2017 7:00,7.983,Water,After,After
12121,Vulgaris,2017,Vulgaris2017,6/9/2017,8:00,6/9/2017 8:00,8.182,Water,After,After
12122,Vulgaris,2017,Vulgaris2017,6/9/2017,9:00,6/9/2017 9:00,8.68,Water,After,After
12123,Vulgaris,2017,Vulgaris2017,6/9/2017,10:00,6/9/2017 10:00,9.176,Water,After,After
12124,Vulgaris,2017,Vulgaris2017,6/9/2017,11:00,6/9/2017 11:00,10.455,Water,After,After
12125,Vulgaris,2017,Vulgaris2017,6/9/2017,12:00,6/9/2017 12:00,11.041,Water,After,After
12126,Vulgaris,2017,Vulgaris2017,6/9/2017,13:00,6/9/2017 13:00,11.041,Water,After,After
12127,Vulgaris,2017,Vulgaris2017,6/9/2017,14:00,6/9/2017 14:00,11.528,Water,After,After
12128,Vulgaris,2017,Vulgaris2017,6/9/2017,15:00,6/9/2017 15:00,12.207,Water,After,After
12129,Vulgaris,2017,Vulgaris2017,6/9/2017,16:00,6/9/2017 16:00,12.401,Water,After,After
12130,Vulgaris,2017,Vulgaris2017,6/9/2017,17:00,6/9/2017 17:00,12.98,Water,After,After
12131,Vulgaris,2017,Vulgaris2017,6/9/2017,18:00,6/9/2017 18:00,13.076,Water,After,After
12132,Vulgaris,2017,Vulgaris2017,6/9/2017,19:00,6/9/2017 19:00,13.173,Water,After,After
12133,Vulgaris,2017,Vulgaris2017,6/9/2017,20:00,6/9/2017 20:00,13.076,Water,After,After
12134,Vulgaris,2017,Vulgaris2017,6/9/2017,21:00,6/9/2017 21:00,12.69,Water,After,After
12135,Vulgaris,2017,Vulgaris2017,6/9/2017,22:00,6/9/2017 22:00,11.916,Water,After,After
12136,Vulgaris,2017,Vulgaris2017,6/9/2017,23:00,6/9/2017 23:00,10.944,Water,After,After
12137,Vulgaris,2017,Vulgaris2017,6/10/2017,0:00,6/10/2017 0:00,9.965,Water,After,After
12138,Vulgaris,2017,Vulgaris2017,6/10/2017,1:00,6/10/2017 1:00,9.176,Water,After,After
12139,Vulgaris,2017,Vulgaris2017,6/10/2017,2:00,6/10/2017 2:00,8.481,Water,After,After
12140,Vulgaris,2017,Vulgaris2017,6/10/2017,3:00,6/10/2017 3:00,7.882,Water,After,After
12141,Vulgaris,2017,Vulgaris2017,6/10/2017,4:00,6/10/2017 4:00,7.381,Water,After,After
12142,Vulgaris,2017,Vulgaris2017,6/10/2017,5:00,6/10/2017 5:00,6.978,Water,After,After
12143,Vulgaris,2017,Vulgaris2017,6/10/2017,6:00,6/10/2017 6:00,6.775,Water,After,After
12144,Vulgaris,2017,Vulgaris2017,6/10/2017,7:00,6/10/2017 7:00,6.877,Water,After,After
12145,Vulgaris,2017,Vulgaris2017,6/10/2017,8:00,6/10/2017 8:00,7.28,Water,After,After
12146,Vulgaris,2017,Vulgaris2017,6/10/2017,9:00,6/10/2017 9:00,7.983,Water,After,After
12147,Vulgaris,2017,Vulgaris2017,6/10/2017,10:00,6/10/2017 10:00,8.879,Water,After,After
12148,Vulgaris,2017,Vulgaris2017,6/10/2017,11:00,6/10/2017 11:00,9.768,Water,After,After
12149,Vulgaris,2017,Vulgaris2017,6/10/2017,12:00,6/10/2017 12:00,10.846,Water,After,After
12150,Vulgaris,2017,Vulgaris2017,6/10/2017,13:00,6/10/2017 13:00,11.625,Water,After,After
12151,Vulgaris,2017,Vulgaris2017,6/10/2017,14:00,6/10/2017 14:00,12.497,Water,After,After
12152,Vulgaris,2017,Vulgaris2017,6/10/2017,15:00,6/10/2017 15:00,12.69,Water,After,After
12153,Vulgaris,2017,Vulgaris2017,6/10/2017,16:00,6/10/2017 16:00,12.98,Water,After,After
12154,Vulgaris,2017,Vulgaris2017,6/10/2017,17:00,6/10/2017 17:00,13.365,Water,After,After
12155,Vulgaris,2017,Vulgaris2017,6/10/2017,18:00,6/10/2017 18:00,13.461,Water,After,After
12156,Vulgaris,2017,Vulgaris2017,6/10/2017,19:00,6/10/2017 19:00,13.365,Water,After,After
12157,Vulgaris,2017,Vulgaris2017,6/10/2017,20:00,6/10/2017 20:00,13.076,Water,After,After
12158,Vulgaris,2017,Vulgaris2017,6/10/2017,21:00,6/10/2017 21:00,12.69,Water,After,After
12159,Vulgaris,2017,Vulgaris2017,6/10/2017,22:00,6/10/2017 22:00,12.013,Water,After,After
12160,Vulgaris,2017,Vulgaris2017,6/10/2017,23:00,6/10/2017 23:00,11.431,Water,After,After
12161,Vulgaris,2017,Vulgaris2017,6/11/2017,0:00,6/11/2017 0:00,10.651,Water,After,After
12162,Vulgaris,2017,Vulgaris2017,6/11/2017,1:00,6/11/2017 1:00,9.965,Water,After,After
12163,Vulgaris,2017,Vulgaris2017,6/11/2017,2:00,6/11/2017 2:00,9.373,Water,After,After
12164,Vulgaris,2017,Vulgaris2017,6/11/2017,3:00,6/11/2017 3:00,8.879,Water,After,After
12165,Vulgaris,2017,Vulgaris2017,6/11/2017,4:00,6/11/2017 4:00,8.481,Water,After,After
12166,Vulgaris,2017,Vulgaris2017,6/11/2017,5:00,6/11/2017 5:00,8.182,Water,After,After
12167,Vulgaris,2017,Vulgaris2017,6/11/2017,6:00,6/11/2017 6:00,8.082,Water,After,After
12168,Vulgaris,2017,Vulgaris2017,6/11/2017,7:00,6/11/2017 7:00,8.182,Water,After,After
12169,Vulgaris,2017,Vulgaris2017,6/11/2017,8:00,6/11/2017 8:00,8.182,Water,After,After
12170,Vulgaris,2017,Vulgaris2017,6/11/2017,9:00,6/11/2017 9:00,8.481,Water,After,After
12171,Vulgaris,2017,Vulgaris2017,6/11/2017,10:00,6/11/2017 10:00,8.779,Water,After,After
12172,Vulgaris,2017,Vulgaris2017,6/11/2017,11:00,6/11/2017 11:00,9.275,Water,After,After
12173,Vulgaris,2017,Vulgaris2017,6/11/2017,12:00,6/11/2017 12:00,9.866,Water,After,After
12174,Vulgaris,2017,Vulgaris2017,6/11/2017,13:00,6/11/2017 13:00,10.553,Water,After,After
12175,Vulgaris,2017,Vulgaris2017,6/11/2017,14:00,6/11/2017 14:00,10.944,Water,After,After
12176,Vulgaris,2017,Vulgaris2017,6/11/2017,15:00,6/11/2017 15:00,11.334,Water,After,After
12177,Vulgaris,2017,Vulgaris2017,6/11/2017,16:00,6/11/2017 16:00,11.625,Water,After,After
12178,Vulgaris,2017,Vulgaris2017,6/11/2017,17:00,6/11/2017 17:00,12.013,Water,After,After
12179,Vulgaris,2017,Vulgaris2017,6/11/2017,18:00,6/11/2017 18:00,11.916,Water,After,After
12180,Vulgaris,2017,Vulgaris2017,6/11/2017,19:00,6/11/2017 19:00,11.916,Water,After,After
12181,Vulgaris,2017,Vulgaris2017,6/11/2017,20:00,6/11/2017 20:00,11.819,Water,After,After
12182,Vulgaris,2017,Vulgaris2017,6/11/2017,21:00,6/11/2017 21:00,11.528,Water,After,After
12183,Vulgaris,2017,Vulgaris2017,6/11/2017,22:00,6/11/2017 22:00,11.236,Water,After,After
12184,Vulgaris,2017,Vulgaris2017,6/11/2017,23:00,6/11/2017 23:00,10.748,Water,After,After
12185,Vulgaris,2017,Vulgaris2017,6/12/2017,0:00,6/12/2017 0:00,10.063,Water,After,After
12186,Vulgaris,2017,Vulgaris2017,6/12/2017,1:00,6/12/2017 1:00,9.176,Water,After,After
12187,Vulgaris,2017,Vulgaris2017,6/12/2017,2:00,6/12/2017 2:00,8.382,Water,After,After
12188,Vulgaris,2017,Vulgaris2017,6/12/2017,3:00,6/12/2017 3:00,7.882,Water,After,After
12189,Vulgaris,2017,Vulgaris2017,6/12/2017,4:00,6/12/2017 4:00,7.381,Water,After,After
12190,Vulgaris,2017,Vulgaris2017,6/12/2017,5:00,6/12/2017 5:00,6.978,Water,After,After
12191,Vulgaris,2017,Vulgaris2017,6/12/2017,6:00,6/12/2017 6:00,6.877,Water,After,After
12192,Vulgaris,2017,Vulgaris2017,6/12/2017,7:00,6/12/2017 7:00,7.079,Water,After,After
12193,Vulgaris,2017,Vulgaris2017,6/12/2017,8:00,6/12/2017 8:00,7.481,Water,After,After
12194,Vulgaris,2017,Vulgaris2017,6/12/2017,9:00,6/12/2017 9:00,8.182,Water,After,After
12195,Vulgaris,2017,Vulgaris2017,6/12/2017,10:00,6/12/2017 10:00,9.077,Water,After,After
12196,Vulgaris,2017,Vulgaris2017,6/12/2017,11:00,6/12/2017 11:00,10.161,Water,After,After
12197,Vulgaris,2017,Vulgaris2017,6/12/2017,12:00,6/12/2017 12:00,11.431,Water,After,After
12198,Vulgaris,2017,Vulgaris2017,6/12/2017,13:00,6/12/2017 13:00,12.013,Water,After,After
12199,Vulgaris,2017,Vulgaris2017,6/12/2017,14:00,6/12/2017 14:00,12.787,Water,After,After
12200,Vulgaris,2017,Vulgaris2017,6/12/2017,15:00,6/12/2017 15:00,13.75,Water,After,After
12201,Vulgaris,2017,Vulgaris2017,6/12/2017,16:00,6/12/2017 16:00,14.421,Water,After,After
12202,Vulgaris,2017,Vulgaris2017,6/12/2017,17:00,6/12/2017 17:00,14.9,Water,After,After
12203,Vulgaris,2017,Vulgaris2017,6/12/2017,18:00,6/12/2017 18:00,15.091,Water,After,After
12204,Vulgaris,2017,Vulgaris2017,6/12/2017,19:00,6/12/2017 19:00,14.9,Water,After,After
12205,Vulgaris,2017,Vulgaris2017,6/12/2017,20:00,6/12/2017 20:00,14.517,Water,After,After
12206,Vulgaris,2017,Vulgaris2017,6/12/2017,21:00,6/12/2017 21:00,13.846,Water,After,After
12207,Vulgaris,2017,Vulgaris2017,6/12/2017,22:00,6/12/2017 22:00,12.883,Water,After,After
12208,Vulgaris,2017,Vulgaris2017,6/12/2017,23:00,6/12/2017 23:00,11.819,Water,After,After
12209,Vulgaris,2017,Vulgaris2017,6/13/2017,0:00,6/13/2017 0:00,10.846,Water,After,After
12210,Vulgaris,2017,Vulgaris2017,6/13/2017,1:00,6/13/2017 1:00,9.965,Water,After,After
12211,Vulgaris,2017,Vulgaris2017,6/13/2017,2:00,6/13/2017 2:00,9.176,Water,After,After
12212,Vulgaris,2017,Vulgaris2017,6/13/2017,3:00,6/13/2017 3:00,8.481,Water,After,After
12213,Vulgaris,2017,Vulgaris2017,6/13/2017,4:00,6/13/2017 4:00,7.983,Water,After,After
12214,Vulgaris,2017,Vulgaris2017,6/13/2017,5:00,6/13/2017 5:00,7.381,Water,After,After
12215,Vulgaris,2017,Vulgaris2017,6/13/2017,6:00,6/13/2017 6:00,7.179,Water,After,After
12216,Vulgaris,2017,Vulgaris2017,6/13/2017,7:00,6/13/2017 7:00,7.28,Water,After,After
12217,Vulgaris,2017,Vulgaris2017,6/13/2017,8:00,6/13/2017 8:00,7.682,Water,After,After
12218,Vulgaris,2017,Vulgaris2017,6/13/2017,9:00,6/13/2017 9:00,8.382,Water,After,After
12219,Vulgaris,2017,Vulgaris2017,6/13/2017,10:00,6/13/2017 10:00,9.373,Water,After,After
12220,Vulgaris,2017,Vulgaris2017,6/13/2017,11:00,6/13/2017 11:00,10.553,Water,After,After
12221,Vulgaris,2017,Vulgaris2017,6/13/2017,12:00,6/13/2017 12:00,11.819,Water,After,After
12222,Vulgaris,2017,Vulgaris2017,6/13/2017,13:00,6/13/2017 13:00,12.594,Water,After,After
12223,Vulgaris,2017,Vulgaris2017,6/13/2017,14:00,6/13/2017 14:00,13.558,Water,After,After
12224,Vulgaris,2017,Vulgaris2017,6/13/2017,15:00,6/13/2017 15:00,14.613,Water,After,After
12225,Vulgaris,2017,Vulgaris2017,6/13/2017,16:00,6/13/2017 16:00,15.569,Water,After,After
12226,Vulgaris,2017,Vulgaris2017,6/13/2017,17:00,6/13/2017 17:00,16.046,Water,After,After
12227,Vulgaris,2017,Vulgaris2017,6/13/2017,18:00,6/13/2017 18:00,16.237,Water,After,After
12228,Vulgaris,2017,Vulgaris2017,6/13/2017,19:00,6/13/2017 19:00,16.237,Water,After,After
12229,Vulgaris,2017,Vulgaris2017,6/13/2017,20:00,6/13/2017 20:00,15.76,Water,After,After
12230,Vulgaris,2017,Vulgaris2017,6/13/2017,21:00,6/13/2017 21:00,14.9,Water,After,After
12231,Vulgaris,2017,Vulgaris2017,6/13/2017,22:00,6/13/2017 22:00,14.038,Water,After,After
12232,Vulgaris,2017,Vulgaris2017,6/13/2017,23:00,6/13/2017 23:00,12.883,Water,After,After
12233,Vulgaris,2017,Vulgaris2017,6/14/2017,0:00,6/14/2017 0:00,11.722,Water,After,After
12234,Vulgaris,2017,Vulgaris2017,6/14/2017,1:00,6/14/2017 1:00,10.748,Water,After,After
12235,Vulgaris,2017,Vulgaris2017,6/14/2017,2:00,6/14/2017 2:00,9.768,Water,After,After
12236,Vulgaris,2017,Vulgaris2017,6/14/2017,3:00,6/14/2017 3:00,8.879,Water,After,After
12237,Vulgaris,2017,Vulgaris2017,6/14/2017,4:00,6/14/2017 4:00,8.282,Water,After,After
12238,Vulgaris,2017,Vulgaris2017,6/14/2017,5:00,6/14/2017 5:00,7.882,Water,After,After
12239,Vulgaris,2017,Vulgaris2017,6/14/2017,6:00,6/14/2017 6:00,7.682,Water,After,After
12240,Vulgaris,2017,Vulgaris2017,6/14/2017,7:00,6/14/2017 7:00,7.882,Water,After,After
12241,Vulgaris,2017,Vulgaris2017,6/14/2017,8:00,6/14/2017 8:00,8.382,Water,After,After
12242,Vulgaris,2017,Vulgaris2017,6/14/2017,9:00,6/14/2017 9:00,9.176,Water,After,After
12243,Vulgaris,2017,Vulgaris2017,6/14/2017,10:00,6/14/2017 10:00,10.357,Water,After,After
12244,Vulgaris,2017,Vulgaris2017,6/14/2017,11:00,6/14/2017 11:00,11.625,Water,After,After
12245,Vulgaris,2017,Vulgaris2017,6/14/2017,12:00,6/14/2017 12:00,13.076,Water,After,After
12246,Vulgaris,2017,Vulgaris2017,6/14/2017,13:00,6/14/2017 13:00,13.846,Water,After,After
12247,Vulgaris,2017,Vulgaris2017,6/14/2017,14:00,6/14/2017 14:00,14.517,Water,After,After
12248,Vulgaris,2017,Vulgaris2017,6/14/2017,15:00,6/14/2017 15:00,15.569,Water,After,After
12249,Vulgaris,2017,Vulgaris2017,6/14/2017,16:00,6/14/2017 16:00,16.427,Water,After,After
12250,Vulgaris,2017,Vulgaris2017,6/14/2017,17:00,6/14/2017 17:00,16.999,Water,After,After
12251,Vulgaris,2017,Vulgaris2017,6/14/2017,18:00,6/14/2017 18:00,17.189,Water,After,After
12252,Vulgaris,2017,Vulgaris2017,6/14/2017,19:00,6/14/2017 19:00,16.999,Water,After,After
12253,Vulgaris,2017,Vulgaris2017,6/14/2017,20:00,6/14/2017 20:00,16.332,Water,After,After
12254,Vulgaris,2017,Vulgaris2017,6/14/2017,21:00,6/14/2017 21:00,15.282,Water,After,After
12255,Vulgaris,2017,Vulgaris2017,6/14/2017,22:00,6/14/2017 22:00,13.846,Water,After,After
12256,Vulgaris,2017,Vulgaris2017,6/14/2017,23:00,6/14/2017 23:00,12.207,Water,After,After
12257,Vulgaris,2017,Vulgaris2017,6/15/2017,0:00,6/15/2017 0:00,11.041,Water,After,After
12258,Vulgaris,2017,Vulgaris2017,6/15/2017,1:00,6/15/2017 1:00,9.866,Water,After,After
12259,Vulgaris,2017,Vulgaris2017,6/15/2017,2:00,6/15/2017 2:00,8.879,Water,After,After
12260,Vulgaris,2017,Vulgaris2017,6/15/2017,3:00,6/15/2017 3:00,8.082,Water,After,After
12261,Vulgaris,2017,Vulgaris2017,6/15/2017,4:00,6/15/2017 4:00,7.381,Water,After,After
12262,Vulgaris,2017,Vulgaris2017,6/15/2017,5:00,6/15/2017 5:00,6.978,Water,After,After
12263,Vulgaris,2017,Vulgaris2017,6/15/2017,6:00,6/15/2017 6:00,6.877,Water,After,After
12264,Vulgaris,2017,Vulgaris2017,6/15/2017,7:00,6/15/2017 7:00,7.28,Water,After,After
12265,Vulgaris,2017,Vulgaris2017,6/15/2017,8:00,6/15/2017 8:00,7.782,Water,After,After
12266,Vulgaris,2017,Vulgaris2017,6/15/2017,9:00,6/15/2017 9:00,8.68,Water,After,After
12267,Vulgaris,2017,Vulgaris2017,6/15/2017,10:00,6/15/2017 10:00,10.063,Water,After,After
12268,Vulgaris,2017,Vulgaris2017,6/15/2017,11:00,6/15/2017 11:00,11.528,Water,After,After
12269,Vulgaris,2017,Vulgaris2017,6/15/2017,12:00,6/15/2017 12:00,12.98,Water,After,After
12270,Vulgaris,2017,Vulgaris2017,6/15/2017,13:00,6/15/2017 13:00,13.942,Water,After,After
12271,Vulgaris,2017,Vulgaris2017,6/15/2017,14:00,6/15/2017 14:00,14.517,Water,After,After
12272,Vulgaris,2017,Vulgaris2017,6/15/2017,15:00,6/15/2017 15:00,15.378,Water,After,After
