Date,Day,Site,Year,SiteYear,Sample,Larvae,Pupae,Total,Beetle,logTotal
10-Jun-17,10-Jun-17,Vulgaris road,2017,Vulgaris road2017,5,0,0,0,1,0
10-Jun-17,10-Jun-17,Vulgaris road,2017,Vulgaris road2017,6,0,0,0,0,0
10-Jun-17,10-Jun-17,Vulgaris road,2017,Vulgaris road2017,7,0,0,0,0,0
10-Jun-17,10-Jun-17,Vulgaris road,2017,Vulgaris road2017,8,0,0,0,0,0
10-Jun-17,10-Jun-17,Vulgaris road,2017,Vulgaris road2017,9,0,0,0,0,0
10-Jun-17,10-Jun-17,Vulgaris road,2017,Vulgaris road2017,10,0,0,0,0,0
10-Jun-17,10-Jun-17,Vulgaris road,2017,Vulgaris road2017,11,0,0,0,0,0
10-Jun-17,10-Jun-17,Vulgaris road,2017,Vulgaris road2017,12,0,0,0,0,0
10-Jun-17,10-Jun-17,Vulgaris road,2017,Vulgaris road2017,13,0,0,0,0,0
10-Jun-17,10-Jun-17,Vulgaris road,2017,Vulgaris road2017,14,0,0,0,0,0
10-Jun-17,10-Jun-17,Vulgaris road,2017,Vulgaris road2017,15,0,0,0,0,0
20-May-17,20-May-17,Vulgaris small,2017,Vulgaris small2017,2,89,0,89,0,4.49980967
20-May-17,20-May-17,Vulgaris small,2017,Vulgaris small2017,5,77,0,77,0,4.356708827
20-May-17,20-May-17,Vulgaris small,2017,Vulgaris small2017,3,74,0,74,0,4.317488114
20-May-17,20-May-17,Vulgaris small,2017,Vulgaris small2017,4,42,0,42,0,3.761200116
20-May-17,20-May-17,Vulgaris small,2017,Vulgaris small2017,6,13,0,13,0,2.63905733
20-May-17,20-May-17,Vulgaris small,2017,Vulgaris small2017,1,9,0,9,0,2.302585093
20-May-17,20-May-17,Vulgaris small,2017,Vulgaris small2017,11,6,0,6,0,1.945910149
20-May-17,20-May-17,Vulgaris small,2017,Vulgaris small2017,7,4,0,4,0,1.609437912
20-May-17,20-May-17,Vulgaris small,2017,Vulgaris small2017,12,3,0,3,0,1.386294361
20-May-17,20-May-17,Vulgaris small,2017,Vulgaris small2017,14,3,0,3,0,1.386294361
20-May-17,20-May-17,Vulgaris small,2017,Vulgaris small2017,8,2,0,2,0,1.098612289
20-May-17,20-May-17,Vulgaris small,2017,Vulgaris small2017,10,2,0,2,0,1.098612289
20-May-17,20-May-17,Vulgaris small,2017,Vulgaris small2017,9,0,0,0,0,0
20-May-17,20-May-17,Vulgaris small,2017,Vulgaris small2017,13,0,0,0,0,0
20-May-17,20-May-17,Vulgaris small,2017,Vulgaris small2017,15,0,0,0,0,0
23-May-17,23-May-17,Vulgaris small,2017,Vulgaris small2017,8,407,0,407,0,6.011267174
23-May-17,23-May-17,Vulgaris small,2017,Vulgaris small2017,7,121,0,121,0,4.804021045
23-May-17,23-May-17,Vulgaris small,2017,Vulgaris small2017,10,77,0,77,0,4.356708827
23-May-17,23-May-17,Vulgaris small,2017,Vulgaris small2017,9,71,0,71,0,4.276666119
23-May-17,23-May-17,Vulgaris small,2017,Vulgaris small2017,15,57,0,57,0,4.060443011
23-May-17,23-May-17,Vulgaris small,2017,Vulgaris small2017,11,27,0,27,0,3.33220451
23-May-17,23-May-17,Vulgaris small,2017,Vulgaris small2017,4,12,0,12,0,2.564949357
23-May-17,23-May-17,Vulgaris small,2017,Vulgaris small2017,5,7,0,7,0,2.079441542
23-May-17,23-May-17,Vulgaris small,2017,Vulgaris small2017,1,6,0,6,0,1.945910149
23-May-17,23-May-17,Vulgaris small,2017,Vulgaris small2017,2,3,0,3,0,1.386294361
23-May-17,23-May-17,Vulgaris small,2017,Vulgaris small2017,6,2,0,2,0,1.098612289
23-May-17,23-May-17,Vulgaris small,2017,Vulgaris small2017,3,0,0,0,0,0
23-May-17,23-May-17,Vulgaris small,2017,Vulgaris small2017,12,0,0,0,0,0
23-May-17,23-May-17,Vulgaris small,2017,Vulgaris small2017,13,0,0,0,0,0
23-May-17,23-May-17,Vulgaris small,2017,Vulgaris small2017,14,0,0,0,0,0
26-May-17,26-May-17,Vulgaris small,2017,Vulgaris small2017,2,44,0,44,0,3.80666249
26-May-17,26-May-17,Vulgaris small,2017,Vulgaris small2017,15,44,0,44,0,3.80666249
26-May-17,26-May-17,Vulgaris small,2017,Vulgaris small2017,8,24,0,24,0,3.218875825
26-May-17,26-May-17,Vulgaris small,2017,Vulgaris small2017,9,23,0,23,0,3.17805383
26-May-17,26-May-17,Vulgaris small,2017,Vulgaris small2017,3,13,0,13,0,2.63905733
26-May-17,26-May-17,Vulgaris small,2017,Vulgaris small2017,1,11,0,11,0,2.48490665
26-May-17,26-May-17,Vulgaris small,2017,Vulgaris small2017,7,5,0,5,0,1.791759469
26-May-17,26-May-17,Vulgaris small,2017,Vulgaris small2017,12,4,0,4,0,1.609437912
26-May-17,26-May-17,Vulgaris small,2017,Vulgaris small2017,13,3,0,3,0,1.386294361
26-May-17,26-May-17,Vulgaris small,2017,Vulgaris small2017,5,1,0,1,0,0.693147181
26-May-17,26-May-17,Vulgaris small,2017,Vulgaris small2017,6,1,0,1,0,0.693147181
26-May-17,26-May-17,Vulgaris small,2017,Vulgaris small2017,14,1,0,1,0,0.693147181
26-May-17,26-May-17,Vulgaris small,2017,Vulgaris small2017,4,0,0,0,0,0
26-May-17,26-May-17,Vulgaris small,2017,Vulgaris small2017,10,0,0,0,0,0
26-May-17,26-May-17,Vulgaris small,2017,Vulgaris small2017,11,0,0,0,0,0
29-May-17,29-May-17,Vulgaris small,2017,Vulgaris small2017,9,26,0,26,0,3.295836866
29-May-17,29-May-17,Vulgaris small,2017,Vulgaris small2017,1,15,0,15,3,2.772588722
29-May-17,29-May-17,Vulgaris small,2017,Vulgaris small2017,2,13,0,13,3,2.63905733
29-May-17,29-May-17,Vulgaris small,2017,Vulgaris small2017,12,11,0,11,0,2.48490665
29-May-17,29-May-17,Vulgaris small,2017,Vulgaris small2017,10,9,0,9,0,2.302585093
29-May-17,29-May-17,Vulgaris small,2017,Vulgaris small2017,7,7,0,7,0,2.079441542
29-May-17,29-May-17,Vulgaris small,2017,Vulgaris small2017,8,7,0,7,0,2.079441542
29-May-17,29-May-17,Vulgaris small,2017,Vulgaris small2017,13,5,0,5,0,1.791759469
29-May-17,29-May-17,Vulgaris small,2017,Vulgaris small2017,6,3,0,3,0,1.386294361
29-May-17,29-May-17,Vulgaris small,2017,Vulgaris small2017,14,2,0,2,0,1.098612289
29-May-17,29-May-17,Vulgaris small,2017,Vulgaris small2017,4,1,0,1,0,0.693147181
29-May-17,29-May-17,Vulgaris small,2017,Vulgaris small2017,3,0,0,0,0,0
29-May-17,29-May-17,Vulgaris small,2017,Vulgaris small2017,5,0,0,0,0,0
29-May-17,29-May-17,Vulgaris small,2017,Vulgaris small2017,11,0,0,0,0,0
29-May-17,29-May-17,Vulgaris small,2017,Vulgaris small2017,15,0,0,0,0,0
1-Jun-17,1-Jun-17,Vulgaris small,2017,Vulgaris small2017,1,35,3,38,1,3.663561646
1-Jun-17,1-Jun-17,Vulgaris small,2017,Vulgaris small2017,2,19,0,19,0,2.995732274
1-Jun-17,1-Jun-17,Vulgaris small,2017,Vulgaris small2017,3,16,1,17,2,2.890371758
1-Jun-17,1-Jun-17,Vulgaris small,2017,Vulgaris small2017,8,10,0,10,4,2.397895273
1-Jun-17,1-Jun-17,Vulgaris small,2017,Vulgaris small2017,7,8,0,8,0,2.197224577
1-Jun-17,1-Jun-17,Vulgaris small,2017,Vulgaris small2017,6,6,0,6,1,1.945910149
1-Jun-17,1-Jun-17,Vulgaris small,2017,Vulgaris small2017,4,4,1,5,3,1.791759469
1-Jun-17,1-Jun-17,Vulgaris small,2017,Vulgaris small2017,5,3,0,3,1,1.386294361
1-Jun-17,1-Jun-17,Vulgaris small,2017,Vulgaris small2017,14,3,0,3,2,1.386294361
1-Jun-17,1-Jun-17,Vulgaris small,2017,Vulgaris small2017,15,3,0,3,2,1.386294361
1-Jun-17,1-Jun-17,Vulgaris small,2017,Vulgaris small2017,9,1,0,1,0,0.693147181
1-Jun-17,1-Jun-17,Vulgaris small,2017,Vulgaris small2017,13,1,0,1,3,0.693147181
1-Jun-17,1-Jun-17,Vulgaris small,2017,Vulgaris small2017,10,0,0,0,2,0
1-Jun-17,1-Jun-17,Vulgaris small,2017,Vulgaris small2017,11,0,0,0,0,0
1-Jun-17,1-Jun-17,Vulgaris small,2017,Vulgaris small2017,12,0,0,0,4,0
4-Jun-17,4-Jun-17,Vulgaris small,2017,Vulgaris small2017,2,4,9,13,1,2.63905733
4-Jun-17,4-Jun-17,Vulgaris small,2017,Vulgaris small2017,1,3,4,7,0,2.079441542
4-Jun-17,4-Jun-17,Vulgaris small,2017,Vulgaris small2017,12,2,4,6,0,1.945910149
4-Jun-17,4-Jun-17,Vulgaris small,2017,Vulgaris small2017,4,5,0,5,0,1.791759469
4-Jun-17,4-Jun-17,Vulgaris small,2017,Vulgaris small2017,11,2,3,5,1,1.791759469
4-Jun-17,4-Jun-17,Vulgaris small,2017,Vulgaris small2017,6,4,0,4,0,1.609437912
4-Jun-17,4-Jun-17,Vulgaris small,2017,Vulgaris small2017,5,3,0,3,1,1.386294361
4-Jun-17,4-Jun-17,Vulgaris small,2017,Vulgaris small2017,13,1,2,3,0,1.386294361
4-Jun-17,4-Jun-17,Vulgaris small,2017,Vulgaris small2017,14,2,1,3,3,1.386294361
4-Jun-17,4-Jun-17,Vulgaris small,2017,Vulgaris small2017,3,1,1,2,0,1.098612289
4-Jun-17,4-Jun-17,Vulgaris small,2017,Vulgaris small2017,10,2,0,2,0,1.098612289
4-Jun-17,4-Jun-17,Vulgaris small,2017,Vulgaris small2017,9,1,0,1,0,0.693147181
4-Jun-17,4-Jun-17,Vulgaris small,2017,Vulgaris small2017,7,0,0,0,1,0
4-Jun-17,4-Jun-17,Vulgaris small,2017,Vulgaris small2017,8,0,0,0,1,0
4-Jun-17,4-Jun-17,Vulgaris small,2017,Vulgaris small2017,15,0,0,0,0,0
7-Jun-17,7-Jun-17,Vulgaris small,2017,Vulgaris small2017,15,0,23,23,2,3.17805383
7-Jun-17,7-Jun-17,Vulgaris small,2017,Vulgaris small2017,1,0,9,9,3,2.302585093
7-Jun-17,7-Jun-17,Vulgaris small,2017,Vulgaris small2017,10,0,9,9,1,2.302585093
7-Jun-17,7-Jun-17,Vulgaris small,2017,Vulgaris small2017,4,1,5,6,1,1.945910149
7-Jun-17,7-Jun-17,Vulgaris small,2017,Vulgaris small2017,7,0,3,3,0,1.386294361
7-Jun-17,7-Jun-17,Vulgaris small,2017,Vulgaris small2017,11,0,3,3,0,1.386294361
7-Jun-17,7-Jun-17,Vulgaris small,2017,Vulgaris small2017,12,0,3,3,0,1.386294361
7-Jun-17,7-Jun-17,Vulgaris small,2017,Vulgaris small2017,3,0,2,2,1,1.098612289
7-Jun-17,7-Jun-17,Vulgaris small,2017,Vulgaris small2017,2,0,1,1,0,0.693147181
7-Jun-17,7-Jun-17,Vulgaris small,2017,Vulgaris small2017,8,0,1,1,0,0.693147181
7-Jun-17,7-Jun-17,Vulgaris small,2017,Vulgaris small2017,9,0,1,1,0,0.693147181
7-Jun-17,7-Jun-17,Vulgaris small,2017,Vulgaris small2017,13,0,1,1,0,0.693147181
7-Jun-17,7-Jun-17,Vulgaris small,2017,Vulgaris small2017,5,0,0,0,0,0
7-Jun-17,7-Jun-17,Vulgaris small,2017,Vulgaris small2017,6,0,0,0,0,0
7-Jun-17,7-Jun-17,Vulgaris small,2017,Vulgaris small2017,14,0,0,0,1,0
10-Jun-17,10-Jun-17,Vulgaris small,2017,Vulgaris small2017,15,0,6,6,4,1.945910149
10-Jun-17,10-Jun-17,Vulgaris small,2017,Vulgaris small2017,8,0,4,4,0,1.609437912
10-Jun-17,10-Jun-17,Vulgaris small,2017,Vulgaris small2017,1,0,2,2,3,1.098612289
10-Jun-17,10-Jun-17,Vulgaris small,2017,Vulgaris small2017,9,0,2,2,0,1.098612289
10-Jun-17,10-Jun-17,Vulgaris small,2017,Vulgaris small2017,6,0,1,1,0,0.693147181
10-Jun-17,10-Jun-17,Vulgaris small,2017,Vulgaris small2017,10,0,1,1,0,0.693147181
10-Jun-17,10-Jun-17,Vulgaris small,2017,Vulgaris small2017,13,0,1,1,0,0.693147181
10-Jun-17,10-Jun-17,Vulgaris small,2017,Vulgaris small2017,2,0,0,0,0,0
10-Jun-17,10-Jun-17,Vulgaris small,2017,Vulgaris small2017,3,0,0,0,0,0
10-Jun-17,10-Jun-17,Vulgaris small,2017,Vulgaris small2017,4,0,0,0,0,0
10-Jun-17,10-Jun-17,Vulgaris small,2017,Vulgaris small2017,5,0,0,0,0,0
10-Jun-17,10-Jun-17,Vulgaris small,2017,Vulgaris small2017,7,0,0,0,0,0
10-Jun-17,10-Jun-17,Vulgaris small,2017,Vulgaris small2017,11,0,0,0,0,0
10-Jun-17,10-Jun-17,Vulgaris small,2017,Vulgaris small2017,12,0,0,0,0,0
10-Jun-17,10-Jun-17,Vulgaris small,2017,Vulgaris small2017,14,0,0,0,1,0
13-Jun-17,13-Jun-17,Vulgaris small,2017,Vulgaris small2017,1,0,0,0,0,0
13-Jun-17,13-Jun-17,Vulgaris small,2017,Vulgaris small2017,2,0,0,0,1,0
13-Jun-17,13-Jun-17,Vulgaris small,2017,Vulgaris small2017,3,0,0,0,0,0
13-Jun-17,13-Jun-17,Vulgaris small,2017,Vulgaris small2017,4,0,0,0,1,0
13-Jun-17,13-Jun-17,Vulgaris small,2017,Vulgaris small2017,5,0,0,0,1,0
13-Jun-17,13-Jun-17,Vulgaris small,2017,Vulgaris small2017,6,0,0,0,0,0
13-Jun-17,13-Jun-17,Vulgaris small,2017,Vulgaris small2017,7,0,0,0,0,0
13-Jun-17,13-Jun-17,Vulgaris small,2017,Vulgaris small2017,8,0,0,0,0,0
13-Jun-17,13-Jun-17,Vulgaris small,2017,Vulgaris small2017,9,0,0,0,1,0
13-Jun-17,13-Jun-17,Vulgaris small,2017,Vulgaris small2017,10,0,0,0,2,0
13-Jun-17,13-Jun-17,Vulgaris small,2017,Vulgaris small2017,11,0,0,0,1,0
13-Jun-17,13-Jun-17,Vulgaris small,2017,Vulgaris small2017,12,0,0,0,0,0
13-Jun-17,13-Jun-17,Vulgaris small,2017,Vulgaris small2017,13,0,0,0,0,0
13-Jun-17,13-Jun-17,Vulgaris small,2017,Vulgaris small2017,14,0,0,0,0,0
13-Jun-17,13-Jun-17,Vulgaris small,2017,Vulgaris small2017,15,0,0,0,0,0
4-Jun-17,4-Jun-17,Waterfall,2017,Waterfall2017,3,2,27,29,0,3.401197382
4-Jun-17,4-Jun-17,Waterfall,2017,Waterfall2017,5,1,18,19,1,2.995732274
4-Jun-17,4-Jun-17,Waterfall,2017,Waterfall2017,1,0,18,18,0,2.944438979
4-Jun-17,4-Jun-17,Waterfall,2017,Waterfall2017,6,5,12,17,1,2.890371758
4-Jun-17,4-Jun-17,Waterfall,2017,Waterfall2017,9,0,16,16,1,2.833213344
4-Jun-17,4-Jun-17,Waterfall,2017,Waterfall2017,2,3,12,15,1,2.772588722
4-Jun-17,4-Jun-17,Waterfall,2017,Waterfall2017,8,2,12,14,2,2.708050201
4-Jun-17,4-Jun-17,Waterfall,2017,Waterfall2017,10,1,12,13,1,2.63905733
4-Jun-17,4-Jun-17,Waterfall,2017,Waterfall2017,7,3,9,12,0,2.564949357
4-Jun-17,4-Jun-17,Waterfall,2017,Waterfall2017,4,0,2,2,0,1.098612289
13-May-18,13-May-17,Oil,2018,Oil2018,1,48,0,48,0,3.891820298
13-May-18,13-May-17,Oil,2018,Oil2018,2,61,0,61,0,4.127134385
13-May-18,13-May-17,Oil,2018,Oil2018,3,11,0,11,0,2.48490665
13-May-18,13-May-17,Oil,2018,Oil2018,4,13,0,13,0,2.63905733
13-May-18,13-May-17,Oil,2018,Oil2018,5,24,0,24,0,3.218875825
13-May-18,13-May-17,Oil,2018,Oil2018,6,28,0,28,0,3.36729583
13-May-18,13-May-17,Oil,2018,Oil2018,7,21,0,21,0,3.091042453
13-May-18,13-May-17,Oil,2018,Oil2018,8,40,0,40,0,3.713572067
13-May-18,13-May-17,Oil,2018,Oil2018,9,38,0,38,0,3.663561646
13-May-18,13-May-17,Oil,2018,Oil2018,10,0,0,0,0,0
13-May-18,13-May-17,Oil,2018,Oil2018,11,0,0,0,0,0
13-May-18,13-May-17,Oil,2018,Oil2018,12,0,0,0,0,0
13-May-18,13-May-17,Oil,2018,Oil2018,13,0,0,0,0,0
13-May-18,13-May-17,Oil,2018,Oil2018,14,7,0,7,0,2.079441542
13-May-18,13-May-17,Oil,2018,Oil2018,15,26,0,26,0,3.295836866
13-May-18,13-May-17,Oil,2018,Oil2018,16,0,0,0,0,0
13-May-18,13-May-17,Oil,2018,Oil2018,17,244,0,244,0,5.501258211
13-May-18,13-May-17,Oil,2018,Oil2018,18,28,0,28,0,3.36729583
15-May-18,15-May-17,NoOil,2018,NoOil2018,1,2,0,2,0,1.098612289
15-May-18,15-May-17,NoOil,2018,NoOil2018,2,0,0,0,0,0
15-May-18,15-May-17,NoOil,2018,NoOil2018,3,0,0,0,0,0
15-May-18,15-May-17,NoOil,2018,NoOil2018,4,0,0,0,0,0
15-May-18,15-May-17,NoOil,2018,NoOil2018,5,0,0,0,0,0
15-May-18,15-May-17,NoOil,2018,NoOil2018,6,36,0,36,0,3.610917913
15-May-18,15-May-17,NoOil,2018,NoOil2018,7,0,0,0,0,0
15-May-18,15-May-17,NoOil,2018,NoOil2018,8,0,0,0,0,0
15-May-18,15-May-17,NoOil,2018,NoOil2018,9,19,0,19,0,2.995732274
15-May-18,15-May-17,NoOil,2018,NoOil2018,10,165,0,165,0,5.111987788
16-May-18,16-May-17,Oil,2018,Oil2018,1,8,0,8,0,2.197224577
16-May-18,16-May-17,Oil,2018,Oil2018,2,24,0,24,0,3.218875825
16-May-18,16-May-17,Oil,2018,Oil2018,3,42,0,42,0,3.761200116
16-May-18,16-May-17,Oil,2018,Oil2018,4,19,0,19,0,2.995732274
16-May-18,16-May-17,Oil,2018,Oil2018,5,197,0,197,0,5.288267031
16-May-18,16-May-17,Oil,2018,Oil2018,6,110,0,110,0,4.709530201
16-May-18,16-May-17,Oil,2018,Oil2018,7,54,0,54,0,4.007333185
16-May-18,16-May-17,Oil,2018,Oil2018,8,176,0,176,0,5.176149733
16-May-18,16-May-17,Oil,2018,Oil2018,9,41,0,41,0,3.737669618
16-May-18,16-May-17,Oil,2018,Oil2018,10,58,0,58,0,4.077537444
16-May-18,16-May-17,Oil,2018,Oil2018,11,337,0,337,0,5.823045895
16-May-18,16-May-17,Oil,2018,Oil2018,12,91,0,91,0,4.521788577
16-May-18,16-May-17,Oil,2018,Oil2018,13,0,0,0,0,0
16-May-18,16-May-17,Oil,2018,Oil2018,14,280,0,280,0,5.638354669
16-May-18,16-May-17,Oil,2018,Oil2018,15,46,0,46,0,3.850147602
16-May-18,16-May-17,Oil,2018,Oil2018,16,53,0,53,0,3.988984047
16-May-18,16-May-17,Oil,2018,Oil2018,17,31,0,31,0,3.465735903
16-May-18,16-May-17,Oil,2018,Oil2018,18,12,0,12,0,2.564949357
16-May-18,16-May-17,Waterfall,2018,Waterfall2018,1,1,0,1,0,0.693147181
16-May-18,16-May-17,Waterfall,2018,Waterfall2018,2,7,0,7,0,2.079441542
16-May-18,16-May-17,Waterfall,2018,Waterfall2018,3,19,0,19,0,2.995732274
16-May-18,16-May-17,Waterfall,2018,Waterfall2018,4,0,0,0,0,0
16-May-18,16-May-17,Waterfall,2018,Waterfall2018,5,0,0,0,0,0
16-May-18,16-May-17,Waterfall,2018,Waterfall2018,6,0,0,0,0,0
16-May-18,16-May-17,Waterfall,2018,Waterfall2018,7,0,0,0,0,0
16-May-18,16-May-17,Waterfall,2018,Waterfall2018,8,0,0,0,0,0
16-May-18,16-May-17,Waterfall,2018,Waterfall2018,9,0,0,0,0,0
16-May-18,16-May-17,Waterfall,2018,Waterfall2018,10,0,0,0,0,0
16-May-18,16-May-17,Waterfall,2018,Waterfall2018,11,5,0,5,0,1.791759469
16-May-18,16-May-17,Waterfall,2018,Waterfall2018,12,5,0,5,0,1.791759469
16-May-18,16-May-17,Waterfall,2018,Waterfall2018,13,0,0,0,0,0
16-May-18,16-May-17,Waterfall,2018,Waterfall2018,14,7,0,7,0,2.079441542
16-May-18,16-May-17,Waterfall,2018,Waterfall2018,15,0,0,0,0,0
16-May-18,16-May-17,Waterfall,2018,Waterfall2018,16,0,0,0,0,0
16-May-18,16-May-17,Waterfall,2018,Waterfall2018,17,0,0,0,0,0
16-May-18,16-May-17,Waterfall,2018,Waterfall2018,18,0,0,0,0,0
16-May-18,16-May-17,Waterfall,2018,Waterfall2018,19,0,0,0,0,0
16-May-18,16-May-17,Waterfall,2018,Waterfall2018,20,1,0,1,0,0.693147181
16-May-18,16-May-17,Waterfall,2018,Waterfall2018,21,0,0,0,0,0
16-May-18,16-May-17,Waterfall,2018,Waterfall2018,22,0,0,0,0,0
16-May-18,16-May-17,Waterfall,2018,Waterfall2018,23,0,0,0,0,0
16-May-18,16-May-17,Waterfall,2018,Waterfall2018,24,0,0,0,0,0
16-May-18,16-May-17,Waterfall,2018,Waterfall2018,25,0,0,0,0,0
16-May-18,16-May-17,Waterfall,2018,Waterfall2018,26,0,0,0,0,0
16-May-18,16-May-17,Waterfall,2018,Waterfall2018,27,0,0,0,0,0
16-May-18,16-May-17,Waterfall,2018,Waterfall2018,28,0,0,0,0,0
16-May-18,16-May-17,Waterfall,2018,Waterfall2018,29,0,0,0,0,0
16-May-18,16-May-17,Waterfall,2018,Waterfall2018,30,8,0,8,0,2.197224577
17-May-18,17-May-17,Vulgaris,2018,Vulgaris2018,1,0,0,0,0,0
17-May-18,17-May-17,Vulgaris,2018,Vulgaris2018,2,15,0,15,0,2.772588722
17-May-18,17-May-17,Vulgaris,2018,Vulgaris2018,3,85,0,85,0,4.454347296
17-May-18,17-May-17,Vulgaris,2018,Vulgaris2018,4,55,0,55,0,4.025351691
17-May-18,17-May-17,Vulgaris,2018,Vulgaris2018,5,5,0,5,0,1.791759469
17-May-18,17-May-17,Vulgaris,2018,Vulgaris2018,6,4,0,4,0,1.609437912
17-May-18,17-May-17,Vulgaris,2018,Vulgaris2018,7,8,0,8,0,2.197224577
17-May-18,17-May-17,Vulgaris,2018,Vulgaris2018,8,6,0,6,0,1.945910149
17-May-18,17-May-17,Vulgaris,2018,Vulgaris2018,9,90,0,90,0,4.510859507
17-May-18,17-May-17,Vulgaris,2018,Vulgaris2018,10,1,0,1,0,0.693147181
17-May-18,17-May-17,Vulgaris,2018,Vulgaris2018,11,25,0,25,0,3.258096538
17-May-18,17-May-17,Vulgaris,2018,Vulgaris2018,12,0,0,0,0,0
17-May-18,17-May-17,Vulgaris,2018,Vulgaris2018,13,0,0,0,0,0
17-May-18,17-May-17,Vulgaris,2018,Vulgaris2018,14,0,0,0,0,0
17-May-18,17-May-17,Vulgaris,2018,Vulgaris2018,15,2,0,2,0,1.098612289
17-May-18,17-May-17,Vulgaris,2018,Vulgaris2018,16,9,0,9,0,2.302585093
17-May-18,17-May-17,Vulgaris,2018,Vulgaris2018,17,2,0,2,0,1.098612289
17-May-18,17-May-17,Vulgaris,2018,Vulgaris2018,18,10,0,10,0,2.397895273
17-May-18,17-May-17,Vulgaris,2018,Vulgaris2018,19,17,0,17,0,2.890371758
17-May-18,17-May-17,Vulgaris,2018,Vulgaris2018,20,2,0,2,0,1.098612289
17-May-18,17-May-17,Vulgaris,2018,Vulgaris2018,21,148,0,148,0,5.003946306
17-May-18,17-May-17,Vulgaris,2018,Vulgaris2018,22,2,0,2,0,1.098612289
17-May-18,17-May-17,Vulgaris,2018,Vulgaris2018,23,27,0,27,0,3.33220451
17-May-18,17-May-17,Vulgaris,2018,Vulgaris2018,24,1,0,1,0,0.693147181
17-May-18,17-May-17,Vulgaris,2018,Vulgaris2018,25,1,0,1,0,0.693147181
17-May-18,17-May-17,Vulgaris,2018,Vulgaris2018,26,6,0,6,0,1.945910149
17-May-18,17-May-17,Vulgaris,2018,Vulgaris2018,27,17,0,17,0,2.890371758
17-May-18,17-May-17,Vulgaris,2018,Vulgaris2018,28,7,0,7,0,2.079441542
17-May-18,17-May-17,Vulgaris,2018,Vulgaris2018,29,0,0,0,0,0
17-May-18,17-May-17,Vulgaris,2018,Vulgaris2018,30,0,0,0,0,0
17-May-18,17-May-17,Vulgaris,2018,Vulgaris2018,31,58,0,58,0,4.077537444
17-May-18,17-May-17,Vulgaris,2018,Vulgaris2018,32,1,0,1,0,0.693147181
17-May-18,17-May-17,Vulgaris,2018,Vulgaris2018,33,0,0,0,0,0
17-May-18,17-May-17,Vulgaris,2018,Vulgaris2018,34,0,0,0,0,0
18-May-18,18-May-17,East,2018,East2018,1,12,0,12,0,2.564949357
18-May-18,18-May-17,East,2018,East2018,2,32,0,32,0,3.496507561
18-May-18,18-May-17,East,2018,East2018,3,6,0,6,0,1.945910149
18-May-18,18-May-17,East,2018,East2018,4,3,0,3,0,1.386294361
18-May-18,18-May-17,East,2018,East2018,5,0,0,0,0,0
18-May-18,18-May-17,East,2018,East2018,6,0,0,0,0,0
18-May-18,18-May-17,East,2018,East2018,7,0,0,0,0,0
18-May-18,18-May-17,East,2018,East2018,8,1,0,1,0,0.693147181
18-May-18,18-May-17,East,2018,East2018,9,5,0,5,0,1.791759469
18-May-18,18-May-17,East,2018,East2018,10,7,0,7,0,2.079441542
18-May-18,18-May-17,East,2018,East2018,11,0,0,0,0,0
18-May-18,18-May-17,East,2018,East2018,12,6,0,6,0,1.945910149
18-May-18,18-May-17,East,2018,East2018,13,0,0,0,0,0
18-May-18,18-May-17,East,2018,East2018,14,0,0,0,0,0
18-May-18,18-May-17,East,2018,East2018,15,0,0,0,0,0
18-May-18,18-May-17,East,2018,East2018,16,15,0,15,0,2.772588722
19-May-18,19-May-17,Golf,2018,Golf2018,1,0,0,0,0,0
19-May-18,19-May-17,Golf,2018,Golf2018,2,0,0,0,0,0
19-May-18,19-May-17,Golf,2018,Golf2018,3,0,0,0,0,0
19-May-18,19-May-17,Golf,2018,Golf2018,4,0,0,0,0,0
19-May-18,19-May-17,Golf,2018,Golf2018,5,4,0,4,0,1.609437912
19-May-18,19-May-17,Golf,2018,Golf2018,6,2,0,2,0,1.098612289
19-May-18,19-May-17,Golf,2018,Golf2018,7,23,0,23,0,3.17805383
19-May-18,19-May-17,Golf,2018,Golf2018,8,20,0,20,0,3.044522438
19-May-18,19-May-17,Golf,2018,Golf2018,9,9,0,9,0,2.302585093
19-May-18,19-May-17,Golf,2018,Golf2018,10,0,0,0,0,0
19-May-18,19-May-17,Golf,2018,Golf2018,11,2,0,2,0,1.098612289
19-May-18,19-May-17,Golf,2018,Golf2018,12,0,0,0,0,0
19-May-18,19-May-17,Golf,2018,Golf2018,13,17,0,17,0,2.890371758
19-May-18,19-May-17,Golf,2018,Golf2018,14,57,0,57,0,4.060443011
19-May-18,19-May-17,Golf,2018,Golf2018,15,6,0,6,0,1.945910149
19-May-18,19-May-17,Golf,2018,Golf2018,16,0,0,0,0,0
19-May-18,19-May-17,Golf,2018,Golf2018,17,0,0,0,0,0
19-May-18,19-May-17,Golf,2018,Golf2018,18,0,0,0,0,0
19-May-18,19-May-17,Golf,2018,Golf2018,19,0,0,0,0,0
19-May-18,19-May-17,Golf,2018,Golf2018,20,0,0,0,0,0
19-May-18,19-May-17,Waterfall,2018,Waterfall2018,1,2,0,2,0,1.098612289
19-May-18,19-May-17,Waterfall,2018,Waterfall2018,2,0,0,0,0,0
19-May-18,19-May-17,Waterfall,2018,Waterfall2018,3,33,0,33,0,3.526360525
